Renewables,Natural gas,Large hydro,Imports,Batteries,Nuclear,Coal,Other,Date,Time
3926,6441,2204,8018,-10,2258,16,0,9/24/2018,5:25
3909,6552,2181,8020,-5,2260,15,0,9/24/2018,5:30
3869,6704,2233,8040,1,2259,15,0,9/24/2018,5:35
3847,6820,2298,8032,5,2260,16,0,9/24/2018,5:40
3827,6940,2312,8038,1,2259,16,0,9/24/2018,5:45
3794,7067,2334,8069,-1,2261,15,0,9/24/2018,5:50
3789,7121,2296,8232,1,2260,15,0,9/24/2018,5:55
3769,7106,2215,8513,1,2261,14,0,9/24/2018,6:00
3748,6988,2325,8912,-1,2260,15,0,9/24/2018,6:05
3740,6823,2377,9418,-6,2260,15,0,9/24/2018,6:10
3740,6746,2418,9639,-2,2260,15,0,9/24/2018,6:15
3740,6805,2516,9758,27,2260,13,0,9/24/2018,6:20
3736,6827,2552,9881,34,2262,14,0,9/24/2018,6:25
3729,6871,2552,9973,36,2261,16,0,9/24/2018,6:30
3692,7036,2569,9994,28,2262,15,0,9/24/2018,6:35
3684,7237,2597,9990,3,2262,14,0,9/24/2018,6:40
3680,7306,2613,9908,2,2262,13,0,9/24/2018,6:45
3685,7375,2624,9950,4,2262,13,0,9/24/2018,6:50
3719,7374,2607,9959,8,2263,14,0,9/24/2018,6:55
3773,7410,2589,9992,2,2262,14,0,9/24/2018,7:00
3889,7589,2542,9934,9,2263,14,0,9/24/2018,7:05
4076,7668,2516,9903,15,2264,13,0,9/24/2018,7:10
4251,7716,2505,9757,3,2263,14,0,9/24/2018,7:15
4504,7681,2493,9713,-11,2264,16,0,9/24/2018,7:20
4751,7613,2462,9675,-46,2265,15,0,9/24/2018,7:25
5050,7567,2396,9521,-47,2264,15,0,9/24/2018,7:30
5300,7503,2375,9371,-32,2264,14,0,9/24/2018,7:35
5658,7273,2347,9223,-10,2263,14,0,9/24/2018,7:40
5925,7175,2354,9047,-14,2264,14,0,9/24/2018,7:45
6191,7141,2362,8808,-8,2264,15,0,9/24/2018,7:50
6577,7064,2299,8590,-5,2263,14,0,9/24/2018,7:55
7104,7061,2061,8304,-7,2263,15,0,9/24/2018,8:00
7590,7135,1803,8070,-2,2263,14,0,9/24/2018,8:05
7854,7279,1721,7916,-1,2263,15,0,9/24/2018,8:10
7942,7200,1803,7873,73,2263,15,0,9/24/2018,8:15
8208,6949,1833,7807,81,2262,16,0,9/24/2018,8:20
8772,6923,1910,7301,1,2263,17,0,9/24/2018,8:25
9167,6811,1946,7117,-51,2263,16,0,9/24/2018,8:30
9449,6603,1761,7191,-37,2263,17,0,9/24/2018,8:35
9543,6462,1905,7114,-15,2263,16,0,9/24/2018,8:40
9571,6484,1990,6982,41,2262,16,0,9/24/2018,8:45
9706,6387,2093,6914,66,2263,17,0,9/24/2018,8:50
10302,6238,2051,6500,-12,2264,16,0,9/24/2018,8:55
10667,6355,1960,6233,-58,2262,16,0,9/24/2018,9:00
10834,6195,1644,6448,-43,2263,16,0,9/24/2018,9:05
11064,6170,1551,6490,-24,2264,16,0,9/24/2018,9:10
11185,6239,1620,6221,-6,2263,15,0,9/24/2018,9:15
11188,6100,1616,6300,1,2263,16,0,9/24/2018,9:20
11162,6132,1595,6287,48,2263,16,0,9/24/2018,9:25
11104,6210,1816,6064,52,2263,16,0,9/24/2018,9:30
11133,6117,1899,5961,40,2263,15,0,9/24/2018,9:35
11312,6075,1882,5957,-9,2263,16,0,9/24/2018,9:40
11490,5990,1767,6036,-42,2264,15,0,9/24/2018,9:45
11618,5903,1563,6178,-38,2263,16,0,9/24/2018,9:50
11846,5957,1676,5897,-24,2263,15,0,9/24/2018,9:55
11912,5883,1708,5804,-10,2263,15,0,9/24/2018,10:00
11875,5981,1756,5769,12,2263,15,0,9/24/2018,10:05
11622,6089,1837,5751,46,2262,16,0,9/24/2018,10:10
11812,6035,1805,5663,6,2262,15,0,9/24/2018,10:15
11986,6048,1854,5568,-3,2262,16,0,9/24/2018,10:20
12040,6024,1835,5515,-29,2264,15,0,9/24/2018,10:25
11971,6089,1805,5550,-9,2263,15,0,9/24/2018,10:30
12004,6088,1887,5521,-4,2264,15,0,9/24/2018,10:35
12054,6060,1901,5413,-5,2263,15,0,9/24/2018,10:40
12098,6042,1866,5453,1,2263,15,0,9/24/2018,10:45
12258,5988,1860,5456,-2,2264,15,0,9/24/2018,10:50
12285,6238,1579,5653,-4,2264,15,0,9/24/2018,10:55
12223,6328,1556,5785,-2,2264,15,0,9/24/2018,11:00
12169,6296,1666,5760,-8,2263,16,0,9/24/2018,11:05
12216,6221,1653,5809,-3,2262,14,0,9/24/2018,11:10
12231,6212,1605,5850,-12,2263,14,0,9/24/2018,11:15
12283,6240,1668,5826,-7,2263,14,0,9/24/2018,11:20
12265,6194,1668,5874,8,2262,14,0,9/24/2018,11:25
12200,6176,1623,5975,17,2263,14,0,9/24/2018,11:30
12134,6266,1682,5874,31,2263,15,0,9/24/2018,11:35
12076,6299,1658,5909,34,2263,15,0,9/24/2018,11:40
12129,6331,1609,5909,-11,2262,15,0,9/24/2018,11:45
12030,6512,1672,5861,-29,2262,14,0,9/24/2018,11:50
11892,6548,1672,5954,-23,2262,15,0,9/24/2018,11:55
11823,6650,1618,5929,-13,2261,14,0,9/24/2018,12:00
11856,6813,1509,5868,-11,2261,14,0,9/24/2018,12:05
12001,6832,1423,5900,-16,2261,14,0,9/24/2018,12:10
12064,6819,1406,5912,-14,2261,14,0,9/24/2018,12:15
12117,6857,1460,5825,-13,2261,14,0,9/24/2018,12:20
12043,7041,1569,5644,-1,2261,14,0,9/24/2018,12:25
12043,7143,1603,5523,7,2261,14,0,9/24/2018,12:30
12059,7136,1604,5569,17,2261,14,0,9/24/2018,12:35
12130,7126,1587,5640,-8,2260,15,0,9/24/2018,12:40
12122,7180,1588,5676,11,2261,15,0,9/24/2018,12:45
12142,7157,1584,5712,-12,2261,15,0,9/24/2018,12:50
12181,7127,1588,5794,-5,2262,15,0,9/24/2018,12:55
12129,7220,1602,5838,-10,2262,15,0,9/24/2018,13:00
12212,7250,1618,5811,-22,2261,14,0,9/24/2018,13:05
12224,7343,1673,5729,-9,2261,14,0,9/24/2018,13:10
12177,7369,1703,5770,0,2262,14,0,9/24/2018,13:15
12221,7404,1746,5773,5,2262,15,0,9/24/2018,13:20
12257,7405,1779,5878,41,2261,16,0,9/24/2018,13:25
12137,7437,1775,5987,35,2263,15,0,9/24/2018,13:30
12045,7517,1792,6062,42,2262,15,0,9/24/2018,13:35
11994,7540,1807,6165,39,2262,15,0,9/24/2018,13:40
12053,7514,1755,6268,-11,2262,15,0,9/24/2018,13:45
12136,7536,1705,6341,-25,2263,15,0,9/24/2018,13:50
12101,7668,1679,6444,-26,2263,15,0,9/24/2018,13:55
12099,7772,1711,6425,-27,2263,14,0,9/24/2018,14:00
12358,7730,1939,5995,-22,2263,13,0,9/24/2018,14:05
12382,7519,2078,5860,-27,2263,13,0,9/24/2018,14:10
12402,7645,2093,5752,-10,2262,13,0,9/24/2018,14:15
12511,7681,2100,5697,-14,2262,14,0,9/24/2018,14:20
12455,7720,2098,5815,-18,2263,14,0,9/24/2018,14:25
12385,7815,2117,5838,-6,2262,14,0,9/24/2018,14:30
12443,7886,2094,5801,-9,2262,14,0,9/24/2018,14:35
12444,7954,2082,5853,-9,2261,15,0,9/24/2018,14:40
12440,7962,2091,5939,-1,2261,15,0,9/24/2018,14:45
12549,7989,2084,5921,-3,2261,15,0,9/24/2018,14:50
12600,8068,2099,5958,0,2260,15,0,9/24/2018,14:55
12659,8084,2158,5926,-2,2259,15,0,9/24/2018,15:00
12646,8060,2291,5835,-12,2258,14,0,9/24/2018,15:05
12619,8020,2408,5838,-9,2258,15,0,9/24/2018,15:10
12624,7982,2432,5931,-6,2257,16,0,9/24/2018,15:15
12550,8037,2504,5963,-2,2258,15,0,9/24/2018,15:20
12384,8183,2538,6067,32,2258,16,0,9/24/2018,15:25
12337,8210,2552,6188,34,2258,16,0,9/24/2018,15:30
12261,8230,2532,6284,24,2257,15,0,9/24/2018,15:35
12261,8249,2510,6420,13,2257,15,0,9/24/2018,15:40
12241,8375,2449,6523,-14,2257,15,0,9/24/2018,15:45
12139,8642,2407,6552,-25,2256,15,0,9/24/2018,15:50
12099,8602,2414,6773,-28,2257,15,0,9/24/2018,15:55
11980,8590,2487,6987,-12,2257,15,0,9/24/2018,16:00
11846,8654,2698,6750,-14,2256,15,0,9/24/2018,16:05
11765,8719,2781,6670,-13,2256,15,0,9/24/2018,16:10
11723,8720,2813,6732,-5,2256,15,0,9/24/2018,16:15
11624,8739,2840,6862,-5,2257,16,0,9/24/2018,16:20
11520,8808,2861,6990,-4,2256,16,0,9/24/2018,16:25
11448,8872,2909,7009,3,2256,16,0,9/24/2018,16:30
11389,9031,2856,7017,-2,2256,14,0,9/24/2018,16:35
11232,9186,2862,7111,2,2255,16,0,9/24/2018,16:40
11048,9463,2880,7009,4,2257,17,0,9/24/2018,16:45
10877,9685,2911,6965,10,2256,16,0,9/24/2018,16:50
10646,9677,2961,7214,2,2257,17,0,9/24/2018,16:55
10420,9643,2986,7490,-1,2257,17,0,9/24/2018,17:00
10141,9614,3091,7675,-16,2257,16,0,9/24/2018,17:05
9843,9494,3127,8013,-11,2256,15,0,9/24/2018,17:10
9522,9461,3126,8356,-4,2257,16,0,9/24/2018,17:15
9234,9778,3127,8415,-8,2257,16,0,9/24/2018,17:20
8886,9946,3200,8536,24,2257,16,0,9/24/2018,17:25
8485,10129,3314,8634,34,2257,16,0,9/24/2018,17:30
8072,10375,3353,8751,41,2258,16,0,9/24/2018,17:35
7630,10580,3386,8958,55,2258,16,0,9/24/2018,17:40
7259,10884,3550,8938,54,2258,16,0,9/24/2018,17:45
6873,11010,3640,9156,49,2258,16,0,9/24/2018,17:50
6489,11117,3616,9483,38,2257,16,0,9/24/2018,17:55
6127,11125,3611,9834,20,2258,16,0,9/24/2018,18:00
5750,11229,3527,9987,8,2258,17,0,9/24/2018,18:05
5373,11274,3460,10342,3,2257,16,0,9/24/2018,18:10
5064,11483,3537,10398,6,2258,17,0,9/24/2018,18:15
4871,11513,3670,10464,12,2259,17,0,9/24/2018,18:20
4673,11543,3735,10482,32,2259,17,0,9/24/2018,18:25
4551,11640,3746,10348,39,2259,17,0,9/24/2018,18:30
4460,11563,3664,10508,19,2260,17,0,9/24/2018,18:35
4405,11584,3477,10824,12,2260,16,0,9/24/2018,18:40
4355,11723,3474,10827,12,2261,16,0,9/24/2018,18:45
4347,11793,3464,10825,8,2261,15,0,9/24/2018,18:50
4359,11799,3453,10864,13,2261,15,0,9/24/2018,18:55
4356,11836,3448,10903,14,2261,16,0,9/24/2018,19:00
4345,11918,3391,10928,14,2261,16,0,9/24/2018,19:05
4349,11994,3533,10913,14,2261,16,0,9/24/2018,19:10
4372,11896,3585,10926,14,2261,16,0,9/24/2018,19:15
4376,11831,3664,10937,14,2261,16,0,9/24/2018,19:20
4399,11701,3679,10896,14,2261,17,0,9/24/2018,19:25
4430,11629,3602,10927,14,2262,17,0,9/24/2018,19:30
4458,11660,3387,11071,14,2262,17,0,9/24/2018,19:35
4500,11711,3288,11046,14,2261,17,0,9/24/2018,19:40
4532,11649,3264,11044,9,2262,17,0,9/24/2018,19:45
4556,11515,3286,11040,9,2261,17,0,9/24/2018,19:50
4575,11468,3273,10985,-1,2260,17,0,9/24/2018,19:55
4556,11527,3249,10874,-6,2260,17,0,9/24/2018,20:00
4560,11451,3229,10777,21,2261,17,0,9/24/2018,20:05
4538,11353,3224,10780,43,2259,17,0,9/24/2018,20:10
4537,11261,3186,10780,33,2260,16,0,9/24/2018,20:15
4548,11133,3081,10853,23,2260,16,0,9/24/2018,20:20
4558,11109,3049,10825,10,2260,16,0,9/24/2018,20:25
4553,11064,3040,10806,1,2260,16,0,9/24/2018,20:30
4555,10906,3031,10821,10,2260,17,0,9/24/2018,20:35
4549,10732,3018,10911,11,2261,16,0,9/24/2018,20:40
4550,10602,3027,10879,13,2261,16,0,9/24/2018,20:45
4554,10424,3042,10870,25,2260,16,0,9/24/2018,20:50
4561,10348,3030,10787,22,2260,17,0,9/24/2018,20:55
4566,10364,3009,10628,15,2261,17,0,9/24/2018,21:00
4575,10280,2928,10582,7,2261,17,0,9/24/2018,21:05
4557,10286,2901,10398,3,2261,17,0,9/24/2018,21:10
4557,10295,2787,10313,-30,2262,17,0,9/24/2018,21:15
4564,10363,2720,10263,-36,2261,17,0,9/24/2018,21:20
4562,10265,2678,10198,-36,2261,16,0,9/24/2018,21:25
4545,10150,2677,10177,-35,2262,17,0,9/24/2018,21:30
4509,9975,2686,10147,-38,2262,17,0,9/24/2018,21:35
4511,9759,2684,10196,-45,2262,18,0,9/24/2018,21:40
4512,9519,2737,10181,-14,2262,18,0,9/24/2018,21:45
4510,9330,2738,10148,-25,2263,18,0,9/24/2018,21:50
4513,9350,2725,9917,-19,2263,18,0,9/24/2018,21:55
4492,9593,2596,9426,-12,2263,18,0,9/24/2018,22:00
4461,10016,2309,9061,-5,2262,18,0,9/24/2018,22:05
4447,10377,2221,8688,13,2260,18,0,9/24/2018,22:10
4421,10351,2244,8390,28,2261,18,0,9/24/2018,22:15
4421,10264,2196,8363,-7,2260,18,0,9/24/2018,22:20
4398,10171,2188,8291,-7,2261,18,0,9/24/2018,22:25
4358,10090,2184,8254,-5,2261,18,0,9/24/2018,22:30
4327,9962,2171,8187,-6,2261,18,0,9/24/2018,22:35
4296,9828,2145,8185,-6,2260,18,0,9/24/2018,22:40
4273,9686,2126,8154,-5,2260,18,0,9/24/2018,22:45
4264,9574,2116,8102,-4,2260,18,0,9/24/2018,22:50
4263,9460,2082,8053,-9,2261,18,0,9/24/2018,22:55
4240,9365,2003,8000,-10,2260,18,0,9/24/2018,23:00
4236,9428,1949,7821,-12,2260,18,0,9/24/2018,23:05
4254,9367,1921,7726,-21,2261,18,0,9/24/2018,23:10
4272,9234,1883,7688,-27,2261,18,0,9/24/2018,23:15
4279,9108,1891,7674,-44,2260,18,0,9/24/2018,23:20
4289,8983,1837,7695,-34,2261,18,0,9/24/2018,23:25
4285,8959,1816,7612,-42,2262,18,0,9/24/2018,23:30
4273,8852,1820,7550,-38,2261,17,0,9/24/2018,23:35
4266,8728,1860,7507,-39,2261,17,0,9/24/2018,23:40
4265,8547,1872,7486,-36,2262,17,0,9/24/2018,23:45
4279,8329,1836,7584,-29,2262,18,0,9/24/2018,23:50
4310,8293,1797,7472,-44,2262,18,0,9/24/2018,23:55
4334,8342,1778,7243,-44,2262,18,0,9/25/2018,0:00
4346,8341,1732,7144,-24,2262,18,0,9/25/2018,0:05
4362,8197,1662,7352,-52,2261,18,0,9/25/2018,0:10
4377,8121,1652,7398,-45,2261,17,0,9/25/2018,0:15
4390,8061,1647,7339,-36,2262,17,0,9/25/2018,0:20
4364,8039,1643,7308,-39,2261,17,0,9/25/2018,0:25
4327,8018,1637,7263,-45,2261,18,0,9/25/2018,0:30
4301,7918,1649,7228,-42,2261,18,0,9/25/2018,0:35
4300,7818,1642,7238,-40,2262,18,0,9/25/2018,0:40
4320,7800,1633,7136,-37,2261,17,0,9/25/2018,0:45
4317,7872,1645,6959,-26,2261,16,0,9/25/2018,0:50
4304,7871,1645,6847,-19,2261,17,0,9/25/2018,0:55
4263,7824,1628,6846,-6,2261,17,0,9/25/2018,1:00
4253,7721,1564,6861,-20,2261,17,0,9/25/2018,1:05
4254,7675,1540,6849,-4,2260,18,0,9/25/2018,1:10
4270,7515,1537,6915,-4,2260,17,0,9/25/2018,1:15
4245,7446,1563,6900,4,2262,18,0,9/25/2018,1:20
4208,7350,1576,6940,19,2260,16,0,9/25/2018,1:25
4202,7294,1566,6940,-1,2260,15,0,9/25/2018,1:30
4186,7293,1543,6903,-1,2261,15,0,9/25/2018,1:35
4159,7304,1540,6875,0,2262,17,0,9/25/2018,1:40
4128,7280,1537,6856,0,2261,17,0,9/25/2018,1:45
4086,7228,1528,6894,0,2261,18,0,9/25/2018,1:50
4101,7197,1517,6826,-3,2261,17,0,9/25/2018,1:55
4096,7208,1512,6796,-4,2261,17,0,9/25/2018,2:00
4107,7122,1512,6803,-4,2260,17,0,9/25/2018,2:05
4110,6999,1508,6863,-6,2261,17,0,9/25/2018,2:10
4047,6985,1538,6852,1,2260,17,0,9/25/2018,2:15
3929,7014,1549,6845,24,2260,17,0,9/25/2018,2:20
3874,7029,1544,6837,39,2261,17,0,9/25/2018,2:25
3822,7088,1542,6805,34,2261,17,0,9/25/2018,2:30
3738,7129,1541,6821,13,2261,17,0,9/25/2018,2:35
3658,7208,1547,6759,24,2260,17,0,9/25/2018,2:40
3619,7215,1544,6784,6,2261,17,0,9/25/2018,2:45
3590,7230,1535,6792,2,2261,17,0,9/25/2018,2:50
3581,7221,1566,6775,-7,2261,17,0,9/25/2018,2:55
3546,7217,1572,6760,-13,2261,17,0,9/25/2018,3:00
3496,7184,1581,6815,-5,2260,17,0,9/25/2018,3:05
3445,7192,1578,6887,-5,2260,17,0,9/25/2018,3:10
3405,7142,1576,6945,-4,2260,16,0,9/25/2018,3:15
3365,7091,1571,7030,-2,2259,17,0,9/25/2018,3:20
3331,7112,1583,7037,-2,2259,17,0,9/25/2018,3:25
3309,7100,1574,7036,-6,2260,16,0,9/25/2018,3:30
3281,7105,1569,7091,-5,2259,16,0,9/25/2018,3:35
3240,7123,1585,7096,-2,2257,16,0,9/25/2018,3:40
3205,7109,1590,7119,-2,2260,16,0,9/25/2018,3:45
3178,7108,1589,7158,-1,2260,16,0,9/25/2018,3:50
3132,7098,1579,7219,-7,2259,16,0,9/25/2018,3:55
3087,7139,1584,7237,-10,2259,16,0,9/25/2018,4:00
3050,7251,1615,7228,-12,2259,16,0,9/25/2018,4:05
3017,7271,1662,7273,-8,2260,17,0,9/25/2018,4:10
2970,7309,1656,7385,0,2257,17,0,9/25/2018,4:15
2934,7357,1666,7401,19,2258,17,0,9/25/2018,4:20
2911,7370,1659,7430,2,2258,16,0,9/25/2018,4:25
2903,7407,1652,7451,-5,2258,16,0,9/25/2018,4:30
2894,7476,1653,7486,-5,2258,16,0,9/25/2018,4:35
2887,7543,1659,7468,-5,2258,17,0,9/25/2018,4:40
2874,7645,1658,7434,-5,2257,17,0,9/25/2018,4:45
2870,7684,1664,7460,-4,2257,17,0,9/25/2018,4:50
2858,7668,1683,7547,-6,2258,17,0,9/25/2018,4:55
2850,7583,1704,7754,-6,2258,18,0,9/25/2018,5:00
2830,7634,1777,7775,7,2257,16,0,9/25/2018,5:05
2817,7659,1862,7910,18,2257,16,0,9/25/2018,5:10
2801,7621,1881,8035,19,2258,17,0,9/25/2018,5:15
2776,7700,1890,8080,20,2257,16,0,9/25/2018,5:20
2739,7778,1885,8196,20,2258,16,0,9/25/2018,5:25
2718,7875,1909,8230,0,2259,17,0,9/25/2018,5:30
2712,7934,1909,8325,0,2258,18,0,9/25/2018,5:35
2713,8076,1898,8308,-6,2258,18,0,9/25/2018,5:40
2698,8178,1899,8372,-7,2259,18,0,9/25/2018,5:45
2668,8262,1892,8497,0,2259,19,0,9/25/2018,5:50
2649,8301,1899,8624,-7,2259,19,0,9/25/2018,5:55
2637,8294,1899,8817,-21,2259,18,0,9/25/2018,6:00
2626,8311,1943,9137,-8,2259,19,0,9/25/2018,6:05
2612,8303,2009,9412,-1,2258,19,0,9/25/2018,6:10
2616,8302,2009,9674,-16,2259,19,0,9/25/2018,6:15
2622,8487,2007,9799,-33,2260,19,0,9/25/2018,6:20
2628,8561,1996,9854,-16,2260,19,0,9/25/2018,6:25
2640,8682,1986,9903,-11,2260,19,0,9/25/2018,6:30
2646,8698,2023,9945,2,2260,19,0,9/25/2018,6:35
2652,8713,2044,10043,1,2261,19,0,9/25/2018,6:40
2641,8700,2052,10157,7,2260,17,0,9/25/2018,6:45
2658,8682,2055,10216,14,2260,17,0,9/25/2018,6:50
2693,8670,2064,10209,30,2260,18,0,9/25/2018,6:55
2759,8676,2081,10225,7,2260,17,0,9/25/2018,7:00
2865,8683,2186,10154,37,2261,18,0,9/25/2018,7:05
3025,8621,2232,10074,59,2261,18,0,9/25/2018,7:10
3244,8659,2193,9983,23,2261,19,0,9/25/2018,7:15
3503,8643,2171,9910,13,2261,19,0,9/25/2018,7:20
3797,8644,2119,9773,-45,2262,18,0,9/25/2018,7:25
4141,8686,2080,9601,-89,2262,18,0,9/25/2018,7:30
4479,8558,2074,9382,-77,2261,17,0,9/25/2018,7:35
4859,8386,2122,9131,-40,2261,17,0,9/25/2018,7:40
5229,8050,2152,8987,-12,2261,18,0,9/25/2018,7:45
5611,7837,2140,8796,-21,2260,18,0,9/25/2018,7:50
5988,7717,2098,8569,-15,2262,18,0,9/25/2018,7:55
6349,7695,1996,8230,-7,2261,18,0,9/25/2018,8:00
6729,7711,1830,8039,-7,2262,18,0,9/25/2018,8:05
7186,7802,1735,7779,-10,2261,17,0,9/25/2018,8:10
7596,7794,1702,7491,-12,2262,17,0,9/25/2018,8:15
7987,7663,1706,7254,-8,2263,17,0,9/25/2018,8:20
8394,7532,1660,6960,-8,2262,17,0,9/25/2018,8:25
8796,7311,1650,6791,-6,2263,18,0,9/25/2018,8:30
9150,7158,1691,6605,-3,2263,18,0,9/25/2018,8:35
9471,6934,1702,6529,-6,2263,18,0,9/25/2018,8:40
9778,6768,1695,6425,-2,2264,18,0,9/25/2018,8:45
9998,6709,1737,6277,1,2264,18,0,9/25/2018,8:50
10163,6654,1750,6108,14,2264,19,0,9/25/2018,8:55
10360,6580,1756,5985,24,2264,19,0,9/25/2018,9:00
10532,6367,1729,6065,20,2264,19,0,9/25/2018,9:05
10732,6232,1712,6148,-8,2263,19,0,9/25/2018,9:10
10884,6179,1709,6070,-4,2264,19,0,9/25/2018,9:15
11002,6210,1706,5953,-1,2264,19,0,9/25/2018,9:20
11114,6207,1706,5865,-10,2264,19,0,9/25/2018,9:25
11194,6249,1702,5755,-9,2263,18,0,9/25/2018,9:30
11283,6235,1694,5655,-12,2264,17,0,9/25/2018,9:35
11295,6205,1703,5694,-2,2264,18,0,9/25/2018,9:40
11407,6177,1698,5575,-2,2264,18,0,9/25/2018,9:45
11539,6188,1675,5526,-28,2264,17,0,9/25/2018,9:50
11644,6265,1663,5393,-21,2264,17,0,9/25/2018,9:55
11695,6289,1697,5267,-2,2264,18,0,9/25/2018,10:00
11835,6289,1703,5103,1,2263,18,0,9/25/2018,10:05
11934,6315,1686,5033,0,2264,18,0,9/25/2018,10:10
11979,6363,1684,4964,-4,2263,18,0,9/25/2018,10:15
12018,6358,1688,4957,-2,2264,17,0,9/25/2018,10:20
12042,6341,1638,4967,-4,2264,18,0,9/25/2018,10:25
12089,6354,1653,4887,-8,2263,19,0,9/25/2018,10:30
12080,6310,1711,4881,-4,2263,18,0,9/25/2018,10:35
12120,6327,1725,4803,-3,2264,18,0,9/25/2018,10:40
12090,6306,1740,4797,-2,2263,18,0,9/25/2018,10:45
12078,6289,1743,4840,0,2263,19,0,9/25/2018,10:50
12089,6213,1728,4859,-11,2263,19,0,9/25/2018,10:55
12118,6219,1730,4857,-10,2264,19,0,9/25/2018,11:00
12196,6169,1621,4854,-9,2263,19,0,9/25/2018,11:05
12217,6145,1602,4844,-2,2263,19,0,9/25/2018,11:10
12258,6154,1617,4753,-2,2264,19,0,9/25/2018,11:15
12282,6182,1637,4689,-3,2264,19,0,9/25/2018,11:20
12275,6196,1648,4628,-2,2262,19,0,9/25/2018,11:25
12274,6236,1632,4568,-4,2264,19,0,9/25/2018,11:30
12286,6170,1603,4602,-5,2264,19,0,9/25/2018,11:35
12247,6229,1608,4634,-2,2264,19,0,9/25/2018,11:40
12240,6262,1631,4557,-8,2265,19,0,9/25/2018,11:45
12269,6290,1661,4496,-1,2264,19,0,9/25/2018,11:50
12273,6335,1710,4384,0,2265,19,0,9/25/2018,11:55
12302,6358,1761,4296,2,2265,19,0,9/25/2018,12:00
12326,6236,1781,4323,-4,2265,18,0,9/25/2018,12:05
12336,6228,1792,4331,-4,2265,19,0,9/25/2018,12:10
12332,6243,1796,4371,-1,2265,19,0,9/25/2018,12:15
12332,6249,1802,4388,2,2264,19,0,9/25/2018,12:20
12318,6253,1792,4410,11,2265,19,0,9/25/2018,12:25
12319,6280,1777,4457,-1,2264,18,0,9/25/2018,12:30
12290,6299,1774,4585,-3,2265,19,0,9/25/2018,12:35
12249,6324,1787,4675,-2,2264,19,0,9/25/2018,12:40
12227,6329,1795,4758,3,2264,19,0,9/25/2018,12:45
12222,6343,1801,4785,4,2264,19,0,9/25/2018,12:50
12231,6386,1800,4819,2,2263,18,0,9/25/2018,12:55
12242,6456,1838,4870,-10,2264,18,0,9/25/2018,13:00
12228,6505,1926,4855,-12,2263,17,0,9/25/2018,13:05
12236,6584,1955,4771,-7,2262,18,0,9/25/2018,13:10
12214,6601,1982,4825,-7,2262,18,0,9/25/2018,13:15
12201,6653,2016,4869,2,2261,18,0,9/25/2018,13:20
12173,6696,2017,4960,3,2260,18,0,9/25/2018,13:25
12153,6831,2014,4941,-2,2260,18,0,9/25/2018,13:30
12136,6915,1964,5003,-4,2260,18,0,9/25/2018,13:35
12126,7095,1947,4997,-2,2260,18,0,9/25/2018,13:40
12105,7166,1966,4979,-1,2260,18,0,9/25/2018,13:45
12092,7186,1964,5033,-1,2259,18,0,9/25/2018,13:50
12085,7254,1965,5038,-3,2259,18,0,9/25/2018,13:55
12117,7332,1983,5042,1,2259,18,0,9/25/2018,14:00
12207,7206,2010,5080,-2,2259,18,0,9/25/2018,14:05
12245,7162,2028,5167,-3,2259,18,0,9/25/2018,14:10
12266,7197,1987,5296,-7,2258,18,0,9/25/2018,14:15
12277,7314,2035,5254,-2,2258,18,0,9/25/2018,14:20
12272,7326,2122,5170,1,2258,18,0,9/25/2018,14:25
12250,7391,2132,5236,3,2259,19,0,9/25/2018,14:30
12209,7445,2139,5348,8,2258,18,0,9/25/2018,14:35
12176,7534,2161,5375,36,2258,19,0,9/25/2018,14:40
12106,7583,2166,5470,39,2259,19,0,9/25/2018,14:45
12086,7712,2150,5481,17,2259,18,0,9/25/2018,14:50
12084,7879,2119,5529,-13,2258,17,0,9/25/2018,14:55
12038,8125,2086,5530,-25,2259,18,0,9/25/2018,15:00
11994,8281,2037,5548,-26,2259,17,0,9/25/2018,15:05
11962,8349,2008,5681,-30,2259,16,0,9/25/2018,15:10
11913,8428,2015,5787,-35,2259,15,0,9/25/2018,15:15
11866,8534,2014,5859,-15,2258,15,0,9/25/2018,15:20
11838,8600,2002,5924,-3,2259,18,0,9/25/2018,15:25
11813,8693,2015,5973,-1,2259,16,0,9/25/2018,15:30
11783,8606,2029,6168,7,2259,17,0,9/25/2018,15:35
11727,8640,2021,6261,0,2258,16,0,9/25/2018,15:40
11694,8759,2007,6312,-1,2257,16,0,9/25/2018,15:45
11631,8765,1990,6516,-1,2257,16,0,9/25/2018,15:50
11571,8836,1977,6673,-1,2258,16,0,9/25/2018,15:55
11501,8991,2043,6674,-1,2259,16,0,9/25/2018,16:00
11404,9184,2282,6404,-1,2257,16,0,9/25/2018,16:05
11318,9155,2377,6437,-14,2257,15,0,9/25/2018,16:10
11226,9209,2423,6561,-5,2257,15,0,9/25/2018,16:15
11109,9192,2420,6750,5,2258,15,0,9/25/2018,16:20
10993,9276,2439,6867,10,2258,16,0,9/25/2018,16:25
10810,9432,2489,6922,27,2257,16,0,9/25/2018,16:30
10617,9540,2450,7100,4,2258,16,0,9/25/2018,16:35
10448,9690,2446,7187,-1,2257,16,0,9/25/2018,16:40
10246,9962,2482,7163,24,2257,16,0,9/25/2018,16:45
10016,10244,2543,7161,35,2258,16,0,9/25/2018,16:50
9771,10489,2637,7177,30,2258,16,0,9/25/2018,16:55
