Hours,Minutes,Day,AvgSum,Predicted 2030 NatGas
15,5,00,28676.0,8922.153450638762
15,10,00,28791.75,8987.689183343802
15,15,00,28897.0,9047.237484952355
15,20,00,28963.5,9084.689314657215
15,25,00,29019.25,9116.011155382337
15,30,00,29104.5,9164.15482633092
15,35,00,29236.25,9238.814263563938
15,40,00,29336.25,9295.36884962425
15,45,00,29461.25,9366.179224009524
15,50,00,29563.75,9424.159388902332
15,55,00,29710.0,9507.087183363827
16,0,00,29809.75,9564.013443347008
16,5,00,29920.5,9626.698018387055
16,10,00,29975.5,9657.592185462428
16,15,00,30021.25,9683.21171085757
16,20,00,30183.75,9775.405767730292
16,25,00,30276.75,9827.968733059613
16,30,00,30382.75,9887.944708317915
16,35,00,30526.5,9969.446923946914
16,40,00,30614.0,10018.873615844746
16,45,00,30707.5,10071.721696940564
16,50,00,30788.0,10117.156768107401
16,55,00,30870.75,10163.874860223488
17,0,00,30955.0,10211.962531445191
17,5,00,31030.0,10254.26132918054
17,10,00,31105.25,10296.702684799136
17,15,00,31165.5,10330.590567422754
17,20,00,31291.0,10401.68605757453
17,25,00,31408.75,10468.362253345567
17,30,00,31512.25,10526.912649771373
17,35,00,31518.5,10530.008029613065
17,40,00,31607.0,10580.004953043896
17,45,00,31643.0,10600.064720992297
17,50,00,31757.0,10664.602548514587
17,55,00,31785.0,10680.100464199
18,0,00,31886.75,10738.167187248178
18,5,00,31832.75,10706.90611722671
18,10,00,31816.0,10696.886171809438
18,15,00,31872.5,10728.635686184309
18,20,00,31906.5,10747.554991066714
18,25,00,31939.25,10765.761506532872
18,30,00,31933.0,10761.728992212084
18,35,00,31945.25,10768.245761251772
18,40,00,32033.75,10818.242684682598
18,45,00,32040.25,10821.480622407544
18,50,00,32038.25,10819.871592101998
18,55,00,32084.5,10845.776233263634
19,0,00,32094.5,10851.524213160192
19,5,00,31999.5,10796.883650285781
19,10,00,31920.5,10751.366791939348
19,15,00,31879.5,10727.51873184686
19,20,00,31795.25,10679.008157952183
19,25,00,31760.5,10658.724044940936
19,30,00,31691.75,10619.052059807738
19,35,00,31595.0,10563.413591750581
19,40,00,31526.0,10523.59904873413
19,45,00,31500.0,10508.30446163662
19,50,00,31446.0,10477.043391615149
19,55,00,31364.25,10429.958396552967
20,0,00,31310.5,10399.354116220868
20,5,00,31226.0,10350.700984442941
20,10,00,31206.0,10338.827786543425
20,15,00,31234.0,10354.325702227838
20,20,00,31222.5,10347.299472358809
20,25,00,31251.5,10363.36761957622
20,30,00,31239.5,10356.056273940692
20,35,00,31235.0,10353.02166480265
20,40,00,31242.25,10356.687276177345
20,45,00,31247.5,10359.212424486039
20,50,00,31221.75,10344.060395271776
20,55,00,31160.25,10308.522588752818
21,0,00,31064.25,10253.826026151528
21,5,00,30978.5,10204.460104957354
21,10,00,30915.0,10167.781835372396
21,15,00,30780.5,10090.61712694454
21,20,00,30661.25,10022.148449394914
21,25,00,30554.0,9960.522550241272
21,30,00,30421.5,9884.498304879413
21,35,00,30316.0,9823.870310908515
21,40,00,30152.25,9730.026330140452
21,45,00,30036.25,9663.41090507307
21,50,00,29841.25,9551.747188898797
21,55,00,29634.5,9433.383252211795
22,0,00,29521.18,9368.810279458969
22,5,00,29209.93,9190.857147573613
22,10,00,29094.18,9124.384280389484
22,15,00,28960.93,9047.932361377876
22,20,00,28809.43,8961.073716889045
22,25,00,28622.93,8854.256968745263
22,30,00,28471.93,8767.683440022933
22,35,00,28268.18,8651.030197934924
22,40,00,28072.93,8539.223923877404
22,45,00,27867.18,8421.4302187234
22,50,00,27638.43,8290.52118831043
22,55,00,27492.43,8206.79881725309
23,0,00,27280.18,8085.812838940712
23,5,00,27060.18,7959.893334441478
23,10,00,26900.18,7868.187721922159
23,15,00,26687.93,7746.687511803664
23,20,00,26500.93,7639.585647893384
23,25,00,26363.43,7560.710244866534
23,30,00,26199.43,7466.72370621522
23,35,00,26033.68,7371.7392623811575
23,40,00,25966.68,7333.065182430706
23,45,00,25783.93,7228.38680253567
23,50,00,25621.43,7135.255611183855
23,55,00,25431.18,7026.300494791329
0,0,00,25990.68,7467.996503713157
0,5,00,25962.43,7451.4188956664
0,10,00,25861.43,7393.356943593997
0,15,00,25766.43,7338.716380719587
0,20,00,25648.43,7270.960492586206
0,25,00,25560.18,7220.168992559535
0,30,00,25430.18,7145.5703260301725
0,35,00,25309.18,7076.103743297799
0,40,00,25198.93,7012.76714954516
0,45,00,25063.43,6935.032209584306
0,50,00,24962.93,6877.255373278402
0,55,00,24851.68,6813.348547992762
1,0,00,24719.93,6738.266208086772
1,5,00,24683.68,6717.126747776027
1,10,00,24613.68,6676.741973226581
1,15,00,24491.93,6606.847716844457
1,20,00,24418.18,6564.324574046263
1,25,00,24323.68,6509.969126938351
1,30,00,24218.93,6449.768806617203
1,35,00,24109.43,6386.859886514312
1,40,00,24004.18,6326.374450426667
1,45,00,23884.68,6257.763214993789
1,50,00,23797.93,6207.827062266617
1,55,00,23745.68,6177.563897427894
2,0,00,23645.68,6120.586408694608
2,5,00,23576.68,6080.77186567816
2,10,00,23518.43,6047.087311641446
2,15,00,23445.43,6004.991842493004
2,20,00,23375.43,5964.607067943554
2,25,00,23312.68,5928.356472008347
2,30,00,23232.68,5882.269382128914
2,35,00,23153.93,5836.895081665731
2,40,00,23111.93,5812.476790040244
2,45,00,23075.93,5791.479887612748
2,50,00,23025.93,5762.499743723274
2,55,00,22972.18,5731.381231585052
3,0,00,22896.43,5688.231857526982
3,5,00,22881.43,5679.209817292456
3,10,00,22888.18,5682.590312900651
3,15,00,22829.18,5648.4780852141885
3,20,00,22819.18,5642.307202644655
3,25,00,22793.43,5627.155173430396
3,30,00,22750.43,5602.166650271911
3,35,00,22748.93,5600.842735732866
3,40,00,22737.43,5593.816505863835
3,45,00,22701.43,5572.819603436341
3,50,00,22717.68,5581.617298608022
3,55,00,22679.68,5559.479933114528
4,0,00,22661.68,5549.261430087126
4,5,00,22675.18,5556.490988543061
4,10,00,22689.68,5564.290778531993
4,15,00,22691.18,5564.677558591946
4,20,00,22690.93,5564.066433469146
4,25,00,22686.43,5561.031824331107
4,30,00,22669.43,5550.869321030585
4,35,00,22720.93,5579.767677740467
4,40,00,22715.93,5576.447952835926
4,45,00,22745.68,5592.943773703088
4,50,00,22763.43,5602.596816174268
4,55,00,22766.68,5603.9815014169635
5,0,00,22827.68,5638.811289496451
5,5,00,22944.18,5704.774695851238
5,10,00,23003.68,5738.234904825107
5,15,00,23043.18,5760.290483139006
5,20,00,23115.18,5800.8785862753575
5,25,00,23150.68,5820.653238457258
5,30,00,23183.18,5838.7171960401665
5,35,00,23212.68,5855.070459024078
5,40,00,23209.68,5852.891197185536
5,45,00,23208.43,5851.709840529742
5,50,00,23144.93,5815.031570944786
5,55,00,23115.18,5797.59861559853
6,0,00,23076.43,5775.547808261408
6,5,00,23214.93,5854.056308342164
6,10,00,23299.18,5901.629747757748
6,15,00,23336.43,5922.402305122399
6,20,00,23388.43,5951.585777598779
6,25,00,23455.68,5989.465280953385
6,30,00,23506.43,6017.935964013517
6,35,00,23662.43,6106.42351592175
6,40,00,23730.93,6145.015808692606
6,45,00,23750.93,6155.951872113032
6,50,00,23785.68,6175.298850645186
6,55,00,23926.43,6255.090371675187
7,0,00,23837.25,6204.282788128947
7,5,00,24041.25,6320.1414536211105
7,10,00,24154.25,6384.109049610404
7,15,00,24194.75,6406.7348594572995
7,20,00,24264.0,6445.754825877906
7,25,00,24274.5,6451.273689734842
7,30,00,24287.5,6458.218132424277
7,35,00,24332.5,6483.409984169668
7,40,00,24383.75,6512.165782996299
7,45,00,24381.0,6510.129079041006
7,50,00,24480.25,6566.25599145157
7,55,00,24496.5,6575.0536866232505
8,0,00,24579.0,6622.143452662203
8,5,00,24710.75,6696.80288989522
8,10,00,24845.0,6772.887905960733
8,15,00,24849.5,6774.985380619681
8,20,00,24856.5,6778.508434111125
8,25,00,24764.5,6725.578565835707
8,30,00,24812.25,6752.338554296843
8,35,00,24843.75,6769.832280346753
8,40,00,24882.5,6791.460185010901
8,45,00,24871.0,6784.433955141871
8,50,00,24855.5,6775.126799140848
8,55,00,24896.5,6798.037724754242
9,0,00,24851.25,6772.2804124526265
9,5,00,24962.25,6835.107545375924
9,10,00,25018.75,6866.857059750797
9,15,00,25019.0,6866.5310503945
9,20,00,25002.5,6856.653662860477
9,25,00,25023.0,6867.8748420474
9,30,00,25032.25,6872.680916488091
9,35,00,25012.75,6861.092834355073
9,40,00,25045.0,6879.01423405473
9,45,00,25058.5,6886.243792510664
9,50,00,25106.25,6913.0037809718015
9,55,00,25168.5,6948.0321266614155
10,0,00,25090.0,6903.314615887599
10,5,00,25273.75,7007.626092836541
10,10,00,25242.25,6989.19523230754
10,15,00,25260.5,6999.1333905452175
10,20,00,25251.25,6993.390181625435
10,25,00,25261.25,6998.623929715872
10,30,00,25278.75,7008.1344143038
10,35,00,25339.25,7042.16485481067
10,40,00,25356.25,7051.390223632099
10,45,00,25388.75,7069.4541812150055
10,50,00,25436.25,7096.071611792893
10,55,00,25438.75,7097.028623385842
11,0,00,25483.5,7122.5921490541
11,5,00,25522.25,7144.220053718249
11,10,00,25597.75,7186.803967220096
11,15,00,25677.25,7231.668806853937
11,20,00,25753.0,7274.3952782390315
11,25,00,25787.0,7293.314583121435
11,30,00,25825.0,7314.514814135835
11,35,00,25837.5,7321.174141058771
11,40,00,25918.0,7366.6092122256105
11,45,00,25932.5,7374.409002214545
11,50,00,25900.25,7355.5504680357935
11,55,00,25910.5,7360.926774009484
12,0,00,25934.25,7374.51543748477
12,5,00,26025.75,7426.223055514594
12,10,00,26035.5,7431.314245721784
12,15,00,26070.25,7450.661224253938
12,20,00,26129.5,7483.978875344557
12,25,00,26218.5,7534.260914541885
12,30,00,26256.5,7555.461145556283
12,35,00,26338.5,7601.751564022621
12,40,00,26435.5,7656.595455483937
12,45,00,26512.5,7700.034716285281
12,50,00,26594.25,7746.182576868368
12,55,00,26574.75,7734.594494735349
13,0,00,26613.25,7756.594073322367
13,5,00,26731.75,7823.697942743152
13,10,00,26806.25,7865.711624711999
13,15,00,26899.75,7918.55970580782
13,20,00,27023.0,7988.372175010349
13,25,00,27065.0,8011.853332156743
13,30,00,27147.5,8058.428866389579
13,35,00,27228.25,8104.006495439668
13,40,00,27294.75,8141.458325144527
13,45,00,27361.75,8179.1952706158845
13,50,00,27481.75,8247.154487336169
13,55,00,27551.75,8286.602127406522
14,0,00,27626.5,8329.272599064738
14,5,00,27784.0,8418.615498272467
14,10,00,27903.25,8486.147041343002
14,15,00,27990.0,8535.146059591083
14,20,00,28100.75,8597.83063463113
14,25,00,28180.0,8642.552916381721
14,30,00,28232.25,8671.878946741348
14,35,00,28301.0,8710.613797395454
14,40,00,28480.0,8812.216674562653
14,45,00,28596.5,8878.180080917442
14,50,00,28693.5,8933.023972378758
14,55,00,28778.5,8981.025085444091
15,0,00,28856.0,9025.263693818051
15,5,00,28870.0,9032.778368040486
15,10,00,28972.25,9090.615975050045
15,15,00,29089.25,9156.864497171333
15,20,00,29219.25,9230.5260292216
15,25,00,29323.75,9289.646657180405
15,30,00,29424.25,9346.486359007216
15,35,00,29460.0,9366.403569072369
15,40,00,29502.0,9389.884726218763
15,45,00,29605.0,9448.15000687807
15,50,00,29752.75,9531.933148639062
15,55,00,29872.75,9599.892365359345
16,0,00,29963.25,9651.54398366229
16,5,00,30058.0,9705.104854174358
16,10,00,30105.5,9731.722284752246
16,15,00,30148.75,9755.916231314888
16,20,00,30271.0,9825.158468984417
16,25,00,30313.75,9849.06729978056
16,30,00,30400.75,9898.208875911889
16,35,00,30530.0,9971.442734312412
16,40,00,30620.75,10022.722678692484
16,45,00,30702.5,10068.870539275573
16,50,00,30721.0,10078.951255396496
16,55,00,30778.75,10111.413559187618
17,0,00,30879.75,10169.052608587048
17,5,00,30941.0,10203.510722743664
17,10,00,30911.25,10186.077767397412
17,15,00,31026.5,10251.32838433595
17,20,00,31123.25,10306.029717914018
17,25,00,31223.0,10362.44174609108
17,30,00,31291.5,10401.034038861937
17,35,00,31305.5,10408.548713084369
17,40,00,31382.5,10451.987973885713
17,45,00,31438.75,10483.594930377338
17,50,00,31492.0,10513.491192269961
17,55,00,31522.75,10530.557244670123
18,0,00,31611.5,10581.210957790317
18,5,00,31576.0,10560.499171129322
18,10,00,31472.25,10500.869082341174
18,15,00,31487.25,10508.953988096608
18,20,00,31537.75,10537.28211327349
18,25,00,31596.75,10570.45720648086
18,30,00,31580.75,10560.864934713336
18,35,00,31627.0,10586.769575874972
18,40,00,31684.0,10618.804206016346
18,45,00,31664.5,10607.216123883329
18,50,00,31670.0,10609.883830075269
18,55,00,31665.25,10606.706663053981
19,0,00,31674.0,10611.741853534291
19,5,00,31602.75,10570.644289568594
19,10,00,31526.75,10526.838125821156
19,15,00,31521.5,10523.37584303337
19,20,00,31483.75,10501.381035423125
19,25,00,31470.0,10493.07178460485
19,30,00,31426.5,10467.798145679866
19,35,00,31361.5,10430.264528795411
19,40,00,31321.5,10406.98670023592
19,45,00,31320.0,10405.662785696877
19,50,00,31301.75,10394.787492980104
19,55,00,31243.75,10361.24549682664
20,0,00,31207.25,10340.477710438765
20,5,00,31164.25,10315.48918728028
20,10,00,31160.5,10312.882251791987
20,15,00,31194.0,10331.516440907893
20,20,00,31227.75,10350.29318790705
20,25,00,31248.5,10361.656924977226
20,30,00,31257.75,10366.462999417916
20,35,00,31268.75,10372.266979041353
20,40,00,31256.5,10364.813075522576
20,45,00,31294.5,10386.013306536974
20,50,00,31263.0,10367.582446007968
20,55,00,31187.75,10324.203955910278
21,0,00,31103.75,10276.35017170497
21,5,00,31086.5,10266.045110521198
21,10,00,31011.25,10222.666620423512
21,15,00,30905.75,10162.038626452613
21,20,00,30807.0,10105.259695329456
21,25,00,30683.75,10034.510091647837
21,30,00,30558.5,9962.620024900218
21,35,00,30438.75,9893.866231584092
21,40,00,30312.0,9821.120817536976
21,45,00,30169.0,9739.109141078632
21,50,00,30013.75,9650.112128341054
21,55,00,29824.25,9541.584685598275
22,0,00,29702.43,9472.164744814963
22,5,00,29591.68,9408.543035295825
22,10,00,29417.43,9308.711623431274
22,15,00,29230.93,9201.894875287493
22,20,00,29051.93,9099.354863641202
22,25,00,28879.18,9000.378799076148
22,30,00,28700.93,8898.266461079607
22,35,00,28528.43,8799.432954397804
22,40,00,28354.43,8699.744100416505
22,45,00,28171.68,8595.065720521468
22,50,00,27990.18,8491.10013004268
22,55,00,27835.93,8402.673348838101
23,0,00,27619.43,8279.26388651048
23,5,00,27421.93,8166.174591503715
23,10,00,27259.93,8073.328515918398
23,15,00,27075.18,7967.509672957365
23,20,00,26924.43,7881.078702118282
23,25,00,26758.93,7786.236816167471
23,30,00,26569.43,7677.709373424694
23,35,00,26450.43,7609.383253758315
23,40,00,26366.18,7560.872679863638
23,45,00,26192.68,7461.468941648838
23,50,00,26029.93,7368.195192413774
23,55,00,25817.93,7246.837540178529
0,0,00,25650.43,7273.975224610389
0,5,00,25545.68,7213.774904289243
0,10,00,25486.93,7179.80523448603
0,15,00,25343.68,7097.651000144437
0,20,00,25236.68,7036.167658874041
0,25,00,25124.43,6971.690602055403
0,30,00,24985.68,6892.102409612304
0,35,00,24881.43,6832.187205057657
0,40,00,24796.68,6783.391515396481
0,45,00,24696.68,6725.899794857076
0,50,00,24577.43,6657.431117307449
0,55,00,24461.43,6590.815692240067
1,0,00,24345.43,6524.714498978803
1,5,00,24198.68,6440.564454271716
1,10,00,24111.18,6390.200627894794
1,15,00,24022.43,6339.1240121016235
1,20,00,23934.18,6288.3325120749505
1,25,00,23851.18,6240.534727596521
1,30,00,23744.68,6179.336502092627
1,35,00,23623.68,6109.869919360253
1,40,00,23550.18,6067.48933444531
1,45,00,23486.18,6030.525949093855
1,50,00,23402.43,5982.300490965677
1,55,00,23303.93,5925.66411772577
2,0,00,23219.43,5877.525217753962
2,5,00,23164.93,5845.979031965993
2,10,00,23098.18,5807.447509898793
2,15,00,23045.43,5776.899229293571
2,20,00,22975.18,5736.371896860874
2,25,00,22913.68,5700.834090341914
2,30,00,22874.43,5677.983935432174
2,35,00,22797.18,5633.464982268488
2,40,00,22731.68,5595.646249617534
2,45,00,22672.68,5561.534021931071
2,50,00,22595.68,5517.1576266506345
2,55,00,22558.43,5495.447934806889
3,0,00,22494.18,5458.856223378303
3,5,00,22489.43,5455.679056357014
3,10,00,22416.43,5413.583587208572
3,15,00,22429.43,5420.528029898007
3,20,00,22405.93,5406.659021632991
3,25,00,22382.43,5392.79001336798
3,30,00,22321.93,5357.822438382018
3,35,00,22311.18,5351.223882162738
3,40,00,22301.18,5345.052999593205
3,45,00,22249.68,5315.217508404232
3,50,00,22248.18,5313.893593865188
3,55,00,22242.18,5310.00363742765
4,0,00,22244.93,5311.617438709967
4,5,00,22287.68,5335.52626950611
4,10,00,22269.43,5324.65097678934
4,15,00,22236.18,5305.222211077591
4,20,00,22242.68,5308.460148802535
4,25,00,22256.68,5315.974823024968
4,30,00,22258.18,5316.361603084919
4,35,00,22285.93,5331.716960886084
4,40,00,22304.43,5341.797677007011
4,45,00,22322.18,5351.450719478189
4,50,00,22347.93,5365.665614213356
4,55,00,22360.93,5372.610056902791
5,0,00,22426.93,5410.291002647269
5,5,00,22541.93,5475.399061702559
5,10,00,22712.18,5572.012412956021
5,15,00,22772.43,5605.90029557964
5,20,00,22820.93,5633.0879576905245
5,25,00,22871.68,5661.558640750654
5,30,00,22853.93,5650.968463800384
5,35,00,22911.18,5683.145651825005
5,40,00,22902.18,5677.545000788472
5,45,00,22850.93,5647.852067482749
5,50,00,22812.18,5625.287028339508
5,55,00,22825.93,5632.65914467869
6,0,00,22833.68,5637.124103626002
6,5,00,22908.18,5679.13778559485
6,10,00,23003.43,5732.983771873418
6,15,00,23038.43,5752.473308288823
6,20,00,23058.93,5763.694487475746
6,25,00,23174.68,5829.230220180785
6,30,00,23223.18,5856.417882291669
6,35,00,23286.68,5892.159017397533
6,40,00,23333.43,5918.34877432567
6,45,00,23389.93,5950.098288700545
6,50,00,23450.43,5984.128729207412
6,55,00,23498.93,6011.316391318294
7,0,00,23407.25,5959.0832289395585
7,5,00,23674.75,6111.151596777132
7,10,00,23965.75,6276.620405640171
7,15,00,23986.75,6288.126700593595
7,20,00,24039.0,6317.452730953226
7,25,00,24047.75,6321.973689627415
7,30,00,24023.75,6307.8195655959025
7,35,00,24213.25,6415.409873859588
7,40,00,24378.0,6508.886951681558
7,45,00,24438.25,6542.774834305175
7,50,00,24512.5,6584.6459583907745
7,55,00,24551.75,6606.558978821422
8,0,00,24577.25,6621.145547479457
8,5,00,24708.0,6695.234753179475
8,10,00,24822.0,6759.772580701767
8,15,00,24869.5,6786.390011279653
8,20,00,24867.75,6784.923538857358
8,25,00,24874.5,6788.304034465551
8,30,00,24905.75,6805.65520263221
8,35,00,24924.75,6816.021034519637
8,40,00,24945.0,6827.099655823313
8,45,00,24974.25,6843.310360923975
8,50,00,24980.75,6846.548298648919
8,55,00,24984.75,6848.360657541367
9,0,00,25008.0,6861.664205250156
9,5,00,25070.5,6896.835108823019
9,10,00,25099.5,6912.903256040432
9,15,00,25133.5,6931.8225609228375
9,20,00,25245.5,6995.219925379133
9,25,00,25221.75,6981.208359230868
9,30,00,25168.75,6950.517520742396
9,35,00,25196.75,6966.015436426811
9,40,00,25211.75,6974.100342182244
9,45,00,25226.25,6981.900132171177
9,50,00,25286.25,7015.645456911545
9,55,00,25305.0,7025.868730915723
10,0,00,25351.25,7052.287603883478
10,5,00,25416.75,7089.169202055338
10,10,00,25447.75,7106.377812338747
10,15,00,25490.0,7130.001527368391
10,20,00,25526.5,7150.346411083294
10,25,00,25565.5,7172.11687363069
10,30,00,25610.0,7197.023609609581
10,35,00,25654.75,7222.072903471721
10,40,00,25713.75,7255.247996679091
10,45,00,25726.5,7262.049881485276
10,50,00,25761.5,7281.53941790068
10,55,00,25792.5,7298.748028184091
11,0,00,25843.25,7327.73294305034
11,5,00,25907.5,7363.901751805952
11,10,00,25979.0,7404.204739175804
11,15,00,26030.75,7433.245653768934
11,20,00,26127.75,7488.08954523025
11,25,00,26169.25,7511.285586610144
11,30,00,26159.0,7504.972146157361
11,35,00,26248.5,7555.539301121187
11,40,00,26307.25,7588.571836445308
11,45,00,26331.5,7601.931383880978
11,50,00,26418.25,7650.930402129059
11,55,00,26485.0,7688.524789717167
12,0,00,26537.25,7718.3650518829145
12,5,00,26598.25,7752.680608156281
12,10,00,26673.75,7795.264521658128
12,15,00,26735.25,7829.865193697993
12,20,00,26757.75,7842.226835950916
12,25,00,26792.75,7861.71637236632
12,30,00,26844.0,7890.472171192949
12,35,00,26899.5,7921.6514540348235
12,40,00,26913.25,7929.023570374007
12,45,00,27004.75,7980.731188403832
12,50,00,27120.0,8045.981805342371
12,55,00,27180.5,8080.012245849241
13,0,00,27242.75,8115.554823344972
13,5,00,27342.75,8172.109409405284
13,10,00,27387.25,8197.016145384174
13,15,00,27525.0,8275.096971815183
13,20,00,27628.75,8333.789926124238
13,25,00,27660.25,8351.283652174148
13,30,00,27729.0,8390.018502828252
13,35,00,27811.5,8436.59403706109
13,40,00,27870.0,8469.484014501959
13,45,00,27978.75,8531.028126476009
13,50,00,28141.0,8623.079625465482
13,55,00,28244.75,8681.772579774539
14,0,00,28338.25,8735.134892676477
14,5,00,28425.75,8784.561584574307
14,10,00,28544.0,8851.522896111843
14,15,00,28623.0,8896.102619979183
14,20,00,28624.5,8896.489400039136
14,25,00,28742.5,8963.308153693422
14,30,00,28847.25,9022.571339535474
14,35,00,28916.75,9061.73386383933
14,40,00,29086.75,9158.204657209542
14,45,00,29196.0,9220.033884950088
14,50,00,29305.5,9282.005670573886
14,55,00,29416.75,9344.975361380431
15,0,00,29503.25,9394.346053551384
15,5,00,29620.5,9460.737133555918
15,10,00,29704.25,9508.025457205003
15,15,00,29818.75,9572.848400493796
15,20,00,29909.0,9623.84322910737
15,25,00,29949.5,9646.469038954267
15,30,00,30084.5,9722.981728669529
15,35,00,30158.0,9764.42517910538
15,40,00,30246.5,9814.422102536206
15,45,00,30348.75,9872.25970954576
15,50,00,30494.75,9955.04494612401
15,55,00,30577.5,10001.763038240093
16,0,00,30716.75,10081.21344377672
16,5,00,30793.25,10124.367588811565
16,10,00,30842.75,10152.125482455449
16,15,00,30888.75,10177.887565733836
16,20,00,30998.0,10239.716793474385
16,25,00,31155.75,10329.202250565366
16,30,00,31270.25,10394.025193854155
16,35,00,31372.25,10451.720242980464
16,40,00,31428.75,10483.469757355339
16,45,00,31588.5,10574.095677512312
16,50,00,31703.75,10639.34629445085
16,55,00,31808.75,10698.752038176157
17,0,00,31956.0,10782.764295976769
17,5,00,31962.0,10785.717117935215
17,10,00,31910.5,10755.881626746243
17,15,00,32000.5,10806.733897476566
17,20,00,32156.5,10895.2214493848
17,25,00,32246.5,10946.073720115124
17,30,00,32318.25,10986.519265368228
17,35,00,32470.75,11073.011006910965
17,40,00,32504.25,11091.645196026871
17,45,00,32563.0,11124.677731350992
17,50,00,32615.25,11154.003761710617
17,55,00,32708.5,11206.709284923189
18,0,00,32749.0,11229.849326576204
18,5,00,32804.25,11260.886051534828
18,10,00,32440.25,11052.853206283798
18,15,00,32833.5,11276.628189395946
18,20,00,32744.0,11225.123899953025
18,25,00,32811.0,11262.860845424384
18,30,00,32862.0,11291.474086367765
18,35,00,32851.0,11284.732972265236
18,40,00,32852.75,11285.262310208436
18,45,00,32864.25,11291.351405598372
18,50,00,32864.75,11291.167954125322
18,55,00,32829.5,11270.598725347576
19,0,00,32844.25,11279.055305025879
19,5,00,32717.25,11206.167333095513
19,10,00,32615.75,11147.82026525661
19,15,00,32577.25,11125.397783996617
19,20,00,32566.5,11118.799227777337
19,25,00,32515.5,11089.248852354864
19,30,00,32452.75,11052.998256419658
19,35,00,32365.25,11002.634430042734
19,40,00,32338.0,10986.627053528977
19,45,00,32238.0,10929.135332989572
19,50,00,32184.5,10898.1593787346
19,55,00,32123.0,10862.621572215641
20,0,00,32030.75,10810.063377863095
20,5,00,31928.75,10751.431194257693
20,10,00,31940.0,10757.37773176438
20,15,00,31947.5,10761.185901022323
20,20,00,31939.75,10756.298039402038
20,25,00,31983.5,10780.777101731179
20,30,00,31974.25,10775.033892811396
20,35,00,31954.25,10763.16069491188
20,40,00,31921.75,10744.159602849879
20,45,00,31891.75,10726.584089620377
20,50,00,31845.0,10699.457198213142
20,55,00,31787.0,10665.915202059678
21,0,00,31660.0,10593.54146193543
21,5,00,31599.5,10558.57388694947
21,10,00,31534.0,10520.755154298517
21,15,00,31474.5,10486.357810845555
21,20,00,31373.25,10428.153300889902
21,25,00,31231.25,10346.71185596456
21,30,00,31103.25,10273.253652501193
21,35,00,30959.25,10190.671744509851
21,40,00,30813.75,10107.234489219012
21,45,00,30668.0,10023.654676044924
21,50,00,30515.25,9936.08324213984
21,55,00,30332.75,9831.547420128052
22,0,00,30186.93,9748.441922552774
22,5,00,29923.93,9598.002462134602
22,10,00,29785.93,9518.84194334125
22,15,00,29559.18,9389.073375994278
22,20,00,29384.93,9289.241964129727
22,25,00,29215.43,9192.119152046922
22,30,00,29017.68,9078.887299156908
22,35,00,28843.68,8979.198445175605
22,40,00,28639.18,8862.11752943785
22,45,00,28435.68,8745.606845233093
22,50,00,28272.43,8652.04798023153
22,55,00,28106.18,8556.778420630968
23,0,00,27898.18,8438.215926333834
23,5,00,27669.18,8307.164338037614
23,10,00,27537.93,8231.852882092004
23,15,00,27349.93,8124.180786648725
23,20,00,27212.18,8045.162825738624
23,25,00,27055.93,7955.595581468049
23,30,00,26840.93,7832.527234633808
23,35,00,26639.43,7717.157013495047
23,40,00,26491.43,7632.294179371711
23,45,00,26294.18,7519.347442248194
23,50,00,26127.68,7423.935324764385
23,55,00,25923.43,7306.996966909879
0,0,00,25877.68,7403.560340484317
0,5,00,25778.93,7346.781409361161
0,10,00,25762.43,7336.904021827138
0,15,00,25628.43,7260.024429165782
0,20,00,25512.68,7193.551561981649
0,25,00,25382.93,7119.095453335536
0,30,00,25227.93,7030.240998481211
0,35,00,25098.18,6955.7848898350985
0,40,00,24964.93,6879.3329708234905
0,45,00,24844.68,6810.294061740866
0,50,00,24736.18,6747.955373170973
0,55,00,24605.68,6673.071590875112
1,0,00,24467.68,6594.42530388788
1,5,00,24379.18,6543.491245977959
1,10,00,24269.43,6480.439767991818
1,15,00,24159.43,6417.245732122428
1,20,00,24056.18,6357.900759100778
1,25,00,23932.43,6286.8660396526575
1,30,00,23821.93,6223.386888016768
1,35,00,23727.68,6169.173998792105
1,40,00,23659.93,6130.072245191905
1,45,00,23570.18,6078.425397865736
1,50,00,23466.18,6018.652751194339
1,55,00,23389.43,5974.418913797148
2,0,00,23308.43,5928.275824190836
2,5,00,23260.68,5900.578701250608
2,10,00,23173.93,5850.642548523436
2,15,00,23116.93,5817.67078390297
2,20,00,23079.18,5795.675976292725
2,25,00,22984.93,5741.463087068063
2,30,00,22957.43,5725.313152671055
2,35,00,22854.68,5666.253295415905
2,40,00,22797.18,5632.996415028942
2,45,00,22731.43,5595.035124494738
2,50,00,22688.18,5569.904043453003
2,55,00,22626.68,5534.366236934042
3,0,00,22550.93,5491.216862875972
3,5,00,22557.43,5494.454800600917
3,10,00,22485.18,5452.787005102224
3,15,00,22482.43,5450.750301146931
3,20,00,22439.68,5425.904335871694
3,25,00,22394.43,5399.632791763961
3,30,00,22354.18,5376.212405321223
3,35,00,22339.43,5367.332922969947
3,40,00,22314.93,5352.893683171937
3,45,00,22291.68,5339.167232790172
3,50,00,22253.93,5317.17242517993
3,55,00,22234.18,5305.441785163661
4,0,00,22226.93,5301.353271115993
4,5,00,22269.68,5325.262101912136
